,absstatus,brakestatus,closestintersectid,device,elevation,filedate,filetimeutc,fixtypehvgps,gpsorientsemimaj,gpssemimajaxis,gpssemiminaxis,gpsspeed,heading,headlamp,key,latitude,localtimems,longaccel,longitude,speed,stabilitycontrolstatus,steerangle,throttlepospct,traccontrolstatus,transstate,turnsignal,uuid,wiper,yawrate
3041,0,0,0,100625,179.35,20200601,12053,2,174.0,0.55,0.41,24.67643,256.86,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDQwNzgxfQ==,39.876774098148154,5440781,0.6218529,-83.00530494260538,24.816666,0,-14.5,0,0,2,0,b8e4b30569223269050966e5e9f9f13f,0,-5.1269684
3042,0,0,0,100625,179.45,20200601,12053,2,173.0,0.55,0.41,24.901514,253.66,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDQxMjgxfQ==,39.87673837061219,5441281,-0.23948288,-83.00547286291432,25.147223,0,-7.0,0,0,2,0,a77a20b3b71d12c2ac6a3eb850aa5d9a,0,-2.197281
3043,0,0,0,100625,179.55,20200601,12053,2,172.0,0.55,0.41,25.222694,252.64,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDQxNzgxfQ==,39.87671147289418,5441781,-0.00022315979,-83.00558499310685,25.086111,0,-2.3,0,0,2,0,8fe413cd77659901e9ba3dcb1c8bbaa6,0,-0.73243713
3044,0,0,0,100625,179.75,20200601,12053,2,171.0,0.56,0.4,25.161541,251.77,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDQyMjgyfQ==,39.876676276242314,5442282,-0.14377975,-83.00572512444585,25.102776,0,-0.1,0,0,2,0,a9c8360294f67e8e7f3907f959a08782,0,-0.24415588
3045,0,0,0,100625,179.95,20200601,12053,2,170.0,0.56,0.4,25.019194,251.71,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDQyODgxfQ==,39.87663359602899,5442881,-0.095926285,-83.00589212185683,24.880556,0,0.3,0,0,2,0,217009240716f236b1ed50747ac22045,0,-0.73243713
3046,0,0,0,100625,180.25,20200601,12053,2,169.0,0.56,0.4,24.580334,251.85,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDQzMzgxfQ==,39.876590960974376,5443381,0.047628403,-83.00605779450119,24.658333,0,7.8,0,0,2,0,25aed7924b717521a05cc42714140bb4,0,2.9296722
3047,0,0,0,100625,180.45,20200601,12053,2,169.0,0.57,0.4,24.52843,252.34,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDQzODgxfQ==,39.87656390503673,5443881,0.095479965,-83.00616731466299,24.363888,0,6.2000003,0,0,2,0,a84a594cea5443312152f47e5567d893,0,2.1972504
3048,0,0,0,100625,180.55,20200601,12053,2,168.0,0.58,0.4,24.181042,253.84,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDQ0MzgxfQ==,39.87652641143612,5444381,-0.43089104,-83.0063307020767,24.013887,0,6.0,0,0,2,0,3179c2492463c6803728d4999d371251,0,1.4648285
3049,0,0,0,100625,180.55,20200601,12053,2,168.0,0.58,0.4,23.989876,254.34,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDQ0ODgxfQ==,39.87650269157509,5444881,-0.43089104,-83.00643871753326,23.761112,0,6.1,0,0,2,0,dbe97507ecbe04901ecbe8174badfa73,0,1.7089691
3050,0,1,0,100625,180.65,20200601,12053,2,168.0,0.58,0.4,23.649166,255.13,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDQ1MzgxfQ==,39.87647453772768,5445381,-0.28733444,-83.006572572669,23.494446,0,7.5,0,0,2,0,1c9df7c09f14c51ac0ddb248fe9f8194,0,2.1972504
3051,0,0,0,100625,180.75,20200601,12053,2,168.0,0.58,0.4,23.37886,256.48,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDQ1ODgxfQ==,39.876448511588904,5445881,-0.23948288,-83.00670593582423,23.26389,0,9.0,0,0,2,0,cdc892bcee0ba699e0494ca0765cfe3f,0,2.9296722
3052,0,0,0,100625,180.75,20200601,12053,2,168.0,0.58,0.39,23.16868,257.39,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDQ2MzgxfQ==,39.876424718928625,5446381,-0.095926285,-83.00683861728761,23.283333,0,11.0,0,0,2,0,631352853461e0ba5e541da05ae88b4c,0,3.662094
3053,0,0,0,100625,180.75,20200601,12053,2,167.0,0.58,0.39,23.289959,259.33,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDQ2ODgxfQ==,39.876403994734396,5446881,0.6218529,-83.00697180122896,23.38611,0,11.2,0,0,2,0,a1bba1fec2e3979595dd38fd8ec4d8df,0,3.662094
3054,0,0,0,100625,180.75,20200601,12053,2,167.0,0.57,0.39,23.53354,260.93,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDQ3MzgxfQ==,39.87638602649739,5447381,0.47829628,-83.00710663417296,23.574999,0,23.1,0,0,2,0,8ce4ce185a588e98fd66c19d6d1b9163,0,7.3242035
3055,0,0,0,100625,180.75,20200601,12053,2,168.0,0.57,0.39,23.626041,264.5,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDQ3ODgxfQ==,39.87637334015462,5447881,0.047628403,-83.00724375229929,23.630556,0,21.800001,0,0,2,0,e854d0daa7f8cbcde7c555bcf3fe7ae3,0,6.8359222
3056,0,0,0,100625,180.75,20200601,12053,2,168.0,0.56,0.38,23.684626,267.8,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDQ4MzgxfQ==,39.876367088869934,5448381,0.38259315,-83.00738181568755,23.73611,0,22.7,0,0,2,0,5a1c27f0e2dde3343a6600fd2726e737,0,7.3242035
3057,0,0,0,100625,180.65,20200601,12053,2,169.0,0.55,0.38,23.819778,271.41,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDQ4ODgxfQ==,39.876367401162476,5448881,0.76540947,-83.00752097218866,24.02222,0,19.9,0,0,2,0,5779e0dada6f9ae299fec9e0c88fb794,0,6.1035004
3058,0,0,0,100625,180.65,20200601,12053,2,169.0,0.54,0.38,24.26532,274.33,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDQ5MzgxfQ==,39.87637388422432,5449381,0.66970444,-83.00766178080963,24.388887,0,19.4,0,0,2,0,05420c29159e72a20c160cf0b925e668,0,6.1035004
3059,0,0,0,100625,180.65,20200601,12053,2,170.0,0.54,0.38,24.564404,277.52,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDQ5ODgxfQ==,39.876386251088576,5449881,0.5740013,-83.00780402294035,24.68611,0,17.6,0,0,2,0,8bdb958629997f810bb8dbb1c5b4c3f5,0,5.615219
3060,0,0,0,100625,180.65,20200601,12053,2,170.0,0.54,0.38,24.826487,280.24,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDUwMzgyfQ==,39.876404505282366,5450382,0.095479965,-83.00794676340244,24.780556,0,17.5,0,0,2,0,61d37a9f03118b60e5e76856d0557d76,0,5.3710785
3061,0,0,0,100625,180.65,20200601,12053,2,171.0,0.53,0.38,24.798222,282.98,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDUwODgyfQ==,39.87642792019582,5450882,0.43044472,-83.0080887990007,24.933332,0,17.2,0,0,2,0,8e22d241900186d077835f0978e9e701,0,5.126938
3062,0,0,0,100625,180.65,20200601,12053,2,171.0,0.53,0.38,25.059278,285.57,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDUxMzgyfQ==,39.87645629259947,5451382,0.52614975,-83.00823015135852,25.105555,0,15.6,0,0,2,0,52694d565aabbde000789cbd58bce9b3,0,4.8827972
3063,0,0,0,100625,180.75,20200601,12053,2,171.0,0.52,0.37,25.263292,287.79,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDUxODgyfQ==,39.876489912219135,5451882,0.47829628,-83.00837069035126,25.283333,0,12.2,0,0,2,0,ac8ef181627dc74cb218dc2cc7ffe8b0,0,3.9062347
3064,0,0,0,100625,180.75,20200601,12053,2,171.0,0.52,0.37,25.418486,289.65,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDUyMzgyfQ==,39.87652745138949,5452382,0.47829628,-83.0085107596945,25.455555,0,6.2000003,0,0,2,0,6b33f3ebe51d764042d2fc91329ace37,0,1.9531097
3065,0,0,0,100625,180.75,20200601,12053,2,171.0,0.52,0.37,25.50739,290.53,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDUyODgyfQ==,39.87656729194917,5452882,0.047628403,-83.00865062936292,25.499998,0,4.5,0,0,2,0,38e1dcdd5b86950cf343e7ea3c1133d9,0,1.2206879
3066,0,0,0,100625,180.75,20200601,12053,2,172.0,0.51,0.37,25.524347,290.94,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDUzMzgyfQ==,39.87660803910291,5453382,0.47829628,-83.00879040079786,25.677776,0,5.7000003,0,0,2,0,ef53466316ce69afdaf18a62d5c14670,0,1.4648285
3067,0,0,0,100625,180.75,20200601,12053,2,173.0,0.51,0.37,25.737097,291.66,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDUzODgyfQ==,39.876650679612666,5453882,0.6218529,-83.0089302902888,25.927776,0,5.9,0,0,2,0,2cb7e51039d2873e0b4d3c27481cd992,0,1.4648285
3068,0,0,0,100625,180.75,20200601,12053,2,173.0,0.51,0.38,26.096819,292.44,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDU0MzgyfQ==,39.87669516394419,5454382,0.5740013,-83.00907100132783,26.2,0,4.0,0,0,2,0,5e565f4dfbc95ce087b89b9f1824102c,0,1.2206879
3069,0,0,0,100625,180.75,20200601,12053,2,173.0,0.51,0.38,26.437529,292.97,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDU0ODgyfQ==,39.876741265807254,5454882,0.52614975,-83.00921275004967,26.480555,0,2.4,0,0,2,0,f58397dde98ba4101799d199aa8fd948,0,0.7324066
3070,0,0,0,100625,180.75,20200601,12053,2,173.0,0.51,0.38,26.622528,293.08,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDU1MzgyfQ==,39.8767881202061,5455382,0.43044472,-83.0093555656768,26.63889,0,-0.5,0,0,2,0,f652eddf8bf058f15dd71eeb76d3002d,0,-1.5258789e-05
3071,0,0,0,100625,180.65,20200601,12053,2,174.0,0.51,0.38,26.737125,293.13,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDU1ODgyfQ==,39.8768357964393,5455882,-0.048074722,-83.00949939094995,26.677778,0,2.8,0,0,2,0,73ce9e90352d9c9ff31d39753ce3a8f9,0,0.97654724
3072,0,0,0,100625,180.65,20200601,12053,2,174.0,0.51,0.38,26.687792,293.28,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDU2MzgyfQ==,39.87688315843974,5456382,-0.095926285,-83.00964336668463,26.63889,0,2.8,0,0,2,0,eafdbf6a6c3a03795ca21d2f1d8e9a37,0,0.97654724
3073,0,0,0,100625,180.55,20200601,12053,2,174.0,0.51,0.38,26.689848,293.58,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDU2ODgyfQ==,39.876931215626605,5456882,0.717556,-83.00978648451914,26.813889,0,2.8,0,0,2,0,30e2d4ababa718281b9f2081a35a8b48,0,0.7324066
3074,0,0,0,100625,180.45,20200601,12053,2,175.0,0.51,0.38,27.013083,294.05,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDU3MzgyfQ==,39.87698030482109,5457382,0.14333344,-83.0099302405638,26.955555,0,3.0,0,0,2,0,bdfde4aab54d9aa06dfd9995d3d9bc3b,0,0.7324066
3075,0,0,0,100625,180.35,20200601,12053,2,175.0,0.51,0.38,27.03004,294.31,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDU3ODgyfQ==,39.87703035395191,5457882,-0.048074722,-83.01007453073915,26.944445,0,7.0,0,0,2,0,9fe0cf1b8002774c061cbd7ae148b9da,0,2.1972504
3076,0,0,0,100625,180.25,20200601,12053,2,175.0,0.51,0.38,26.939598,295.14,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDU4MzgyfQ==,39.87708150977444,5458382,-0.38303947,-83.01021805768086,26.791666,0,3.1000001,0,0,2,0,fa9fbee1c5b692987392ccc4d47edabc,0,0.7324066
3077,0,0,0,100625,180.15,20200601,12053,2,176.0,0.51,0.38,26.75768,295.33,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDU4ODgyfQ==,39.877133211890786,5458882,-0.3351879,-83.0103600252926,26.597221,0,3.1000001,0,0,2,0,fcc08dc4438e674e39819b4f8bead076,0,0.7324066
3078,0,0,0,100625,180.05,20200601,12053,2,176.0,0.51,0.38,26.580902,295.57,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDU5MzgyfQ==,39.87718475655069,5459382,0.28688812,-83.01050065082711,26.55,0,3.1000001,0,0,2,0,9040d66408d8d5ed9cb68c6f6a811c46,0,0.7324066
3079,0,0,0,100625,179.95,20200601,12053,2,176.0,0.51,0.38,26.627153,295.89,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDU5ODgyfQ==,39.877236982556646,5459882,-0.00022315979,-83.01064092893719,26.594444,0,3.2,0,0,2,0,96d25b1c6e6e12843e6530c5eba4c3ab,0,0.97654724
3080,0,0,0,100625,179.85,20200601,12053,2,176.0,0.51,0.38,26.651306,296.31,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDYwMzgzfQ==,39.87729006007707,5460383,-0.00022315979,-83.01078102246888,26.569445,0,2.4,0,0,2,0,73fe13cc47a5f7f1ab8f8e4bf7b5aa6b,0,0.24412537
3081,0,0,0,100625,179.75,20200601,12053,2,176.0,0.51,0.38,26.587584,296.49,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDYwODgzfQ==,39.8773432598399,5460883,0.095479965,-83.01092049090596,26.530554,0,2.5,0,0,2,0,fb7d80f68caada386894166f614ab500,0,0.488266
3082,0,0,0,100625,179.65,20200601,12053,2,176.0,0.51,0.38,26.540306,296.63,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDYxMzgzfQ==,39.87739678552838,5461383,-0.00022315979,-83.01105946626616,26.427778,0,3.2,0,0,2,0,3cd0c2d3355b4b99956c9084067f3a1b,0,0.7324066
3083,0,0,0,100625,179.55,20200601,12053,2,177.0,0.51,0.38,26.533625,296.98,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDYxODgzfQ==,39.877450849546044,5461883,0.3347416,-83.011197904295,26.530554,0,3.1000001,0,0,2,0,57d599a2aca86b98568b1eb664be6b05,0,0.7324066
3084,0,0,0,100625,179.45,20200601,12053,2,177.0,0.51,0.38,26.544931,297.29,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDYyMzgzfQ==,39.87750557266951,5462383,-0.3351879,-83.01133618231786,26.391665,0,2.7,0,0,2,0,f5cfb8d938738c520f196b2e29c2962c,0,0.7324066
3085,0,0,0,100625,179.35,20200601,12053,2,177.0,0.51,0.38,26.363527,297.92,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDYyODgzfQ==,39.877560853356215,5462883,-0.28733444,-83.01147323535095,26.202776,0,2.7,0,0,2,0,dce3529611b6e3700999427b128369e3,0,0.7324066
3086,0,0,0,100625,179.35,20200601,12053,2,178.0,0.51,0.38,26.141527,297.71,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDYzMzgzfQ==,39.87761564878981,5463383,-0.3351879,-83.0116094400905,26.030556,0,1.8000001,0,0,2,0,b74f82d2a1f17d9484d4d5f2cd07f721,0,0.24412537
3087,0,0,0,100625,179.25,20200601,12053,2,178.0,0.51,0.38,25.938028,297.97,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDYzODgzfQ==,39.87767069569725,5463883,-0.3351879,-83.01174422628331,25.819443,0,1.8000001,0,0,2,0,5d203834c95085ca53175755610c4452,0,0.24412537
3088,0,0,0,100625,179.15,20200601,12053,2,178.0,0.51,0.38,25.753542,298.06,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDY0MzgzfQ==,39.87773637856256,5464383,-0.43089104,-83.01190437657685,25.666668,0,2.6000001,0,0,2,0,9534f75aa9056363c99623104bb27ede,0,0.488266
3089,0,0,0,100625,179.15,20200601,12053,2,178.0,0.51,0.38,25.578306,298.31,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDY0ODgzfQ==,39.87778009012139,5464883,-0.048074722,-83.0120099975625,25.505556,0,2.6000001,0,0,2,0,079b71e46c5da85ace0935673185c13f,0,0.7324066
3090,0,0,0,100625,179.05,20200601,12053,2,178.0,0.51,0.38,25.514584,298.44,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDY1MzgzfQ==,39.87783494673779,5465383,-0.00022315979,-83.01214147371424,25.463888,0,2.6000001,0,0,2,0,fcde1ef57fcc8fe0e9be1f5ed562a835,0,0.7324066
3091,0,0,0,100625,179.05,20200601,12053,2,179.0,0.51,0.38,25.52332,298.72,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDY1ODgzfQ==,39.877890163410655,5465883,-0.3351879,-83.01227242210389,25.308334,0,2.5,0,0,2,0,455a6c2515391607f3d61b57d9c48b06,0,0.488266
3092,0,0,0,100625,178.95,20200601,12053,2,179.0,0.5,0.38,25.268944,298.99,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDY2MzgzfQ==,39.877945378112955,5466383,-0.3351879,-83.01240220537059,25.141665,0,2.4,0,0,2,0,28810a0652898c2d1c6c1740d1b4b041,0,0.7324066
3093,0,0,0,100625,178.95,20200601,12053,2,179.0,0.5,0.38,25.068014,299.24,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDY2ODgzfQ==,39.87800042242783,5466883,0.14333344,-83.01253082541845,25.083332,0,1.8000001,0,0,2,0,e502fc5182033e1e4a34287d74a1b01c,0,0.24412537
3094,0,0,0,100625,178.85,20200601,12053,2,179.0,0.5,0.37,25.175417,299.21,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDY3MzgzfQ==,39.87805575045158,5467383,0.38259315,-83.01265916437114,25.216667,0,1.9,0,0,2,0,c985f9135acf09be2378c8ca477d5d52,0,0.24412537
3095,0,0,0,100625,178.85,20200601,12053,2,179.0,0.5,0.37,25.410263,299.41,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDY3ODgzfQ==,39.878111619138785,5467883,0.5740013,-83.01278779358857,25.419443,0,1.9,0,0,2,0,4f1e5ba8d91694b63f0dd4cac952869c,0,0.488266
3096,0,0,0,100625,178.85,20200601,12053,2,179.0,0.5,0.37,25.542847,299.59,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDY4MzgzfQ==,39.87816831753761,5468383,0.23903656,-83.0129172597486,25.594444,0,1.9,0,0,2,0,4d21c7115f087fbc8080418e02a75120,0,0.24412537
3097,0,0,0,100625,178.85,20200601,12053,2,179.0,0.5,0.37,25.743263,299.66,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDY4ODgzfQ==,39.87822566318902,5468883,0.095479965,-83.0130474132271,25.658333,0,2.4,0,0,2,0,9575e8c9dd9f60493ea41e1da81a9e45,0,0.488266
3098,0,0,0,100625,178.75,20200601,12053,2,178.0,0.5,0.37,25.750458,300.08,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDY5MzgzfQ==,39.87828340350284,5469383,0.047628403,-83.0131776669674,25.69722,0,3.3,0,0,2,0,e8361c8a5ada6ac75f31901d3d7ae69d,0,0.97654724
3099,0,0,0,100625,178.75,20200601,12053,2,179.0,0.5,0.37,25.77461,300.22,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDY5ODgzfQ==,39.878341761285036,5469883,-0.00022315979,-83.01330780695496,25.702778,0,3.3,0,0,2,0,b9003b02fde860cda5b7b95201d9ba8e,0,0.97654724
3100,0,0,0,100625,178.75,20200601,12053,2,179.0,0.51,0.37,25.772041,300.66,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo1NDcwMzg0fQ==,39.878401004462845,5470384,-0.00022315979,-83.01343705591253,25.702778,0,2.8,0,0,2,0,f4ca39cbf96fcf0f87392dca3842224a,0,0.7324066
